+-------+-----+-----+-----+-----+-----+--------+----------------------------------------------+--------+--------+--------+--------+--------+--------+--------+--------+-----------+------------+--------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                     URI                      |  MIN   |  MAX   |  SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY)  |  SUM(BODY)   | AVG(BODY) |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/miturusato0/icon                   | 0.172  | 0.172  | 0.172  | 0.172  | 0.172  | 0.172  | 0.172  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/zyamazaki0/icon                    | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/minoru110/icon                     | 0.024  | 0.024  | 0.024  | 0.024  | 0.024  | 0.024  | 0.024  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/rito0/icon                         | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yuiwatanabe1/icon                  | 0.096  | 0.096  | 0.096  | 0.096  | 0.096  | 0.096  | 0.096  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yamashitamaaya0/icon               | 0.209  | 0.209  | 0.209  | 0.209  | 0.209  | 0.209  | 0.209  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/zsasaki0/icon                      | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/naoto740/icon                      | 0.044  | 0.044  | 0.044  | 0.044  | 0.044  | 0.044  | 0.044  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/manabu620/icon                     | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/takahashikumiko0/icon              | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/morijun1/icon                      | 0.088  | 0.088  | 0.088  | 0.088  | 0.088  | 0.088  | 0.088  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yuinakagawa0/icon                  | 0.048  | 0.048  | 0.048  | 0.048  | 0.048  | 0.048  | 0.048  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/shimizuakemi0/icon                 | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/ishiiakira0/icon                   | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/osamu920/icon                      | 0.044  | 0.044  | 0.044  | 0.044  | 0.044  | 0.044  | 0.044  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/rikaito0/icon                      | 0.024  | 0.024  | 0.024  | 0.024  | 0.024  | 0.024  | 0.024  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/inouenaoki0/icon                   | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/momoko350/icon                     | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/maiyamazaki0/icon                  | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/wyamazaki0/icon                    | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/jokamoto1/icon                     | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7529/enter                   | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/kondoshota0/icon                   | 0.112  | 0.112  | 0.112  | 0.112  | 0.112  | 0.112  | 0.112  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/ymori0/icon                        | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7547/livecomment             | 0.216  | 0.216  | 0.216  | 0.216  | 0.216  | 0.216  | 0.216  | 0.000  | 1872.000  | 1872.000   | 1872.000     | 1872.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yukiyoshida0/icon                  | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.020  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/livestream/7542/ngwords                 | 0.132  | 0.132  | 0.132  | 0.132  | 0.132  | 0.132  | 0.132  | 0.000  | 5.000     | 5.000      | 5.000        | 5.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yosukeishikawa1/icon               | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/gototsubasa0/icon                  | 0.104  | 0.104  | 0.104  | 0.104  | 0.104  | 0.104  | 0.104  | 0.000  | 78055.000 | 78055.000  | 78055.000    | 78055.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/tomoyasato0/icon                   | 0.192  | 0.192  | 0.192  | 0.192  | 0.192  | 0.192  | 0.192  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/ftakahashi1/icon                   | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/itojun0/icon                       | 0.144  | 0.144  | 0.144  | 0.144  | 0.144  | 0.144  | 0.144  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/atsushikondo0/icon                 | 0.236  | 0.236  | 0.236  | 0.236  | 0.236  | 0.236  | 0.236  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/manabu070/icon                     | 0.048  | 0.048  | 0.048  | 0.048  | 0.048  | 0.048  | 0.048  | 0.000  | 84856.000 | 84856.000  | 84856.000    | 84856.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/asuka100/icon                      | 0.092  | 0.092  | 0.092  | 0.092  | 0.092  | 0.092  | 0.092  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yasuhiroogawa0/icon                | 0.148  | 0.148  | 0.148  | 0.148  | 0.148  | 0.148  | 0.148  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/hasegawamomoko0/icon               | 0.048  | 0.048  | 0.048  | 0.048  | 0.048  | 0.048  | 0.048  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/fujiwarakenichi0/icon              | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 77057.000 | 77057.000  | 77057.000    | 77057.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/hanako600/icon                     | 0.128  | 0.128  | 0.128  | 0.128  | 0.128  | 0.128  | 0.128  | 0.000  | 91579.000 | 91579.000  | 91579.000    | 91579.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/tsubasa790/icon                    | 0.072  | 0.072  | 0.072  | 0.072  | 0.072  | 0.072  | 0.072  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7531/moderate                | 3.100  | 3.100  | 3.100  | 3.100  | 3.100  | 3.100  | 3.100  | 0.000  | 23.000    | 23.000     | 23.000       | 23.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/naotosasaki0/icon                  | 0.116  | 0.116  | 0.116  | 0.116  | 0.116  | 0.116  | 0.116  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yasuhirotakahashi1/icon            | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.000  | 71487.000 | 71487.000  | 71487.000    | 71487.000 |
| 1     | 0   | 0   | 0   | 1   | 0   | GET    | /api/user/rei140/statistics                  | 20.001 | 20.001 | 20.001 | 20.001 | 20.001 | 20.001 | 20.001 | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/pfukuda0/icon                      | 0.116  | 0.116  | 0.116  | 0.116  | 0.116  | 0.116  | 0.116  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/katominoru0/icon                   | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.000  | 90613.000 | 90613.000  | 90613.000    | 90613.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/satoryosuke0/icon                  | 0.100  | 0.100  | 0.100  | 0.100  | 0.100  | 0.100  | 0.100  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/jokada0/icon                       | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/msuzuki0/icon                      | 0.032  | 0.032  | 0.032  | 0.032  | 0.032  | 0.032  | 0.032  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/manabu370/icon                     | 0.096  | 0.096  | 0.096  | 0.096  | 0.096  | 0.096  | 0.096  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yoshidayasuhiro0/icon              | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/chiyo790/icon                      | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yoichiogawa0/icon                  | 0.096  | 0.096  | 0.096  | 0.096  | 0.096  | 0.096  | 0.096  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/suzukisatomi0/icon                 | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yumikohayashi0/icon                | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yumiko680/icon                     | 0.124  | 0.124  | 0.124  | 0.124  | 0.124  | 0.124  | 0.124  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7548/moderate                | 3.516  | 3.516  | 3.516  | 3.516  | 3.516  | 3.516  | 3.516  | 0.000  | 23.000    | 23.000     | 23.000       | 23.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/manabu621/icon                     | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yumikonakamura0/icon               | 0.068  | 0.068  | 0.068  | 0.068  | 0.068  | 0.068  | 0.068  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/saitoryosuke0/icon                 | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/winoue0/icon                       | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/mai860/icon                        | 0.024  | 0.024  | 0.024  | 0.024  | 0.024  | 0.024  | 0.024  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/katotaichi0/icon                   | 0.056  | 0.056  | 0.056  | 0.056  | 0.056  | 0.056  | 0.056  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/junito0/icon                       | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.052  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/nanamitanaka0/icon                 | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/yutasaito0/icon                    | 0.104  | 0.104  | 0.104  | 0.104  | 0.104  | 0.104  | 0.104  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/kyosukewatanabe0/icon              | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/abejun0/icon                       | 0.432  | 0.432  | 0.432  | 0.432  | 0.432  | 0.432  | 0.432  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/naokitanaka0/icon                  | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/livestream/7536/ngwords                 | 0.072  | 0.072  | 0.072  | 0.072  | 0.072  | 0.072  | 0.072  | 0.000  | 5.000     | 5.000      | 5.000        | 5.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/satomigoto0/theme                  | 0.044  | 0.044  | 0.044  | 0.044  | 0.044  | 0.044  | 0.044  | 0.000  | 38.000    | 38.000     | 38.000       | 38.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/tomoya540/icon                     | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/onakamura0/icon                    | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/ysaito0/icon                       | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/itoyumiko0/icon                    | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.016  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7535/enter                   | 0.100  | 0.100  | 0.100  | 0.100  | 0.100  | 0.100  | 0.100  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/miki470/icon                       | 0.160  | 0.160  | 0.160  | 0.160  | 0.160  | 0.160  | 0.160  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7523/moderate                | 3.456  | 3.456  | 3.456  | 3.456  | 3.456  | 3.456  | 3.456  | 0.000  | 23.000    | 23.000     | 23.000       | 23.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/gyoshida1/icon                     | 0.412  | 0.412  | 0.412  | 0.412  | 0.412  | 0.412  | 0.412  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7522/moderate                | 3.536  | 3.536  | 3.536  | 3.536  | 3.536  | 3.536  | 3.536  | 0.000  | 23.000    | 23.000     | 23.000       | 23.000    |
| 1     | 0   | 1   | 0   | 0   | 0   | POST   | /api/livestream/7548/enter                   | 0.084  | 0.084  | 0.084  | 0.084  | 0.084  | 0.084  | 0.084  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/livestream/7548/ngwords                 | 0.136  | 0.136  | 0.136  | 0.136  | 0.136  | 0.136  | 0.136  | 0.000  | 5.000     | 5.000      | 5.000        | 5.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/satonaoki0/icon                    | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.028  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/asuka500/icon                      | 0.508  | 0.508  | 0.508  | 0.508  | 0.508  | 0.508  | 0.508  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/shohei800/icon                     | 0.204  | 0.204  | 0.204  | 0.204  | 0.204  | 0.204  | 0.204  | 0.000  | 98064.000 | 98064.000  | 98064.000    | 98064.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | DELETE | /api/livestream/7524/exit                    | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.012  | 0.000  | 0.000     | 0.000      | 0.000        | 0.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/kyosuke140/icon                    | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/kumikokobayashi1/icon              | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.008  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/maaya520/icon                      | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.000  | 69583.000 | 69583.000  | 69583.000    | 69583.000 |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/livestream/7531/report                  | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.060  | 0.000  | 3.000     | 3.000      | 3.000        | 3.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/livestream/7528/ngwords                 | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.040  | 0.000  | 5.000     | 5.000      | 5.000        | 5.000     |
| 1     | 0   | 1   | 0   | 0   | 0   | GET    | /api/user/ryosukeabe0/icon                   | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.036  | 0.000  | 6969.000  | 6969.000   | 6969.000     | 6969.000  |
